accuracy,attack,attack_interval_count,attack_interval_detection_rate,benign_false_positive_count,continuous_alert_segments,detected_attack_intervals,detection_delay_rows,f1,first_attack_evaluation_index,first_attack_raw_index,first_detection_evaluation_index,first_detection_raw_index,fn,fnr,fp,fpr,k,pr_auc,precision,recall,rho,roc_auc,specificity,threshold_method,threshold_value,tn,tp
0.007876509223933266,syn_dos,1113,1.0,2684959,289,1113,0,0.005215197283473538,2617348,2682349,2617348,2682349,0,0.0,2684959,0.9947103570379333,1.0,0.005520211028778554,0.0026144159893194533,1.0,0.9,0.711960334202841,0.005289642962066687,q99,12.138462327727117,14278,7038
0.008682044507671984,syn_dos,1113,1.0,2682779,264,1113,0,0.0052194129829004525,2617348,2682349,2617348,2682349,0,0.0,2682779,0.9939027213986767,1.0,0.005520211028778554,0.0026165348795103905,1.0,0.9,0.711960334202841,0.006097278601323263,q99_5,14.789977958421074,16458,7038
0.01011537999648964,syn_dos,1113,1.0,2678900,369,1113,0,0.005226931097789211,2617348,2682349,2617348,2682349,0,0.0,2678900,0.9924656486258895,1.0,0.005520211028778554,0.0026203136483418455,1.0,0.9,0.711960334202841,0.007534351374110536,q99_9,19.70654353578837,20337,7038
0.0069372107417021555,syn_dos,1113,1.0,2687501,125,1113,0,0.005210290137945356,2617348,2682349,2617348,2682349,0,0.0,2687501,0.9956521046503142,0.25,0.010320174625160418,0.0026119495765323866,1.0,0.95,0.7968328424838255,0.004347895349685856,q99,32.60851506332574,11736,7038
0.007237993182511016,syn_dos,1113,1.0,2686687,118,1113,0,0.005211860500162362,2617348,2682349,2617348,2682349,0,0.0,2686687,0.9953505379483165,0.25,0.010320174625160418,0.0026127388653258963,1.0,0.95,0.7968328424838255,0.004649462051683494,q99_5,35.283806074003415,12550,7038
0.008045745535838006,syn_dos,1113,1.0,2684501,163,1113,0,0.005216082401947396,2617348,2682349,2617348,2682349,0,0.0,2684501,0.9945406794586766,0.25,0.010320174625160418,0.00261486086584664,1.0,0.95,0.7968328424838255,0.005459320541323344,q99_9,42.016415451939736,14736,7038
0.006972314343516457,syn_dos,1113,1.0,2687406,126,1113,0,0.005210473362398861,2617348,2682349,2617348,2682349,0,0.0,2687406,0.9956169095192456,0.5,0.010320174625160418,0.0026120416679656358,1.0,0.95,0.7968328424838255,0.0043830904807543765,q99,27.919210112911383,11831,7038
0.007354019824297235,syn_dos,1113,1.0,2686373,128,1113,0,0.00521246651945658,2617348,2682349,2617348,2682349,0,0.0,2686373,0.9952342087782584,0.5,0.010320174625160418,0.002613043460504171,1.0,0.95,0.7968328424838255,0.0047657912217415515,q99_5,31.253094289088516,12864,7038
0.008045745535838006,syn_dos,1113,1.0,2684501,163,1113,0,0.005216082401947396,2617348,2682349,2617348,2682349,0,0.0,2684501,0.9945406794586766,0.5,0.010320174625160418,0.00261486086584664,1.0,0.95,0.7968328424838255,0.005459320541323344,q99_9,37.016415566577045,14736,7038
0.007010004526517076,syn_dos,1113,1.0,2687304,129,1113,0,0.005210670101947893,2617348,2682349,2617348,2682349,0,0.0,2687304,0.9955791210627299,1.0,0.010320174625160418,0.002612140552312958,1.0,0.95,0.7968328424838255,0.004420878937270051,q99,18.50854857486821,11933,7038
0.007505519579495802,syn_dos,1113,1.0,2685963,129,1113,0,0.005213258030717333,2617348,2682349,2617348,2682349,0,0.0,2685963,0.995082314002068,1.0,0.010320174625160418,0.002613441287247944,1.0,0.95,0.7968328424838255,0.0049176859979320085,q99_5,22.49659305967245,13274,7038
0.008205005034595524,syn_dos,1113,1.0,2684070,173,1113,0,0.005216915615389234,2617348,2682349,2617348,2682349,0,0.0,2684070,0.9943810047061448,1.0,0.010320174625160418,0.002615279654328254,1.0,0.95,0.7968328424838255,0.005618995293855264,q99_9,28.298970719799147,15167,7038
0.006002715910245633,syn_dos,1113,1.0,2690030,26,1113,0,0.005205417243258956,2617348,2682349,2617348,2682349,0,0.0,2690030,0.9965890360868646,0.25,0.03301110161332419,0.0026095003907947445,1.0,0.99,0.9314522599037484,0.0034109639131354526,q99,126.31824213016773,9207,7038
0.006358925090761286,syn_dos,1113,1.0,2689066,24,1113,0,0.005207273609747471,2617348,2682349,2617348,2682349,0,0.0,2689066,0.996231898125285,0.25,0.03301110161332419,0.002610433425416824,1.0,0.99,0.9314522599037484,0.0037681018747149657,q99_5,141.99522979555076,10171,7038
0.006489362684871271,syn_dos,1113,1.0,2688713,31,1113,0,0.005207953710038039,2617348,2682349,2617348,2682349,0,0.0,2688713,0.9961011204277357,0.25,0.03301110161332419,0.0026107752533524055,1.0,0.99,0.9314522599037484,0.0038988795722643102,q99_9,147.4306934320171,10524,7038
0.006003454933441723,syn_dos,1113,1.0,2690028,26,1113,0,0.005205421093271561,2617348,2682349,2617348,2682349,0,0.0,2690028,0.9965882951367367,0.5,0.03301110161332419,0.0026095023258607686,1.0,0.99,0.9314522599037484,0.003411704863263211,q99,101.35978621057868,9209,7038
0.006360772648751512,syn_dos,1113,1.0,2689061,25,1113,0,0.0052072832416558985,2617348,2682349,2617348,2682349,0,0.0,2689061,0.9962300457499657,0.5,0.03301110161332419,0.0026104382665473338,1.0,0.99,0.9314522599037484,0.0037699542500343615,q99_5,117.06682867970156,10176,7038
0.006492688289253679,syn_dos,1113,1.0,2688704,31,1113,0,0.005207971052027913,2617348,2682349,2617348,2682349,0,0.0,2688704,0.9960977861521608,0.5,0.03301110161332419,0.002610783969682559,1.0,0.99,0.9314522599037484,0.0039022138478392227,q99_9,122.50409456260192,10533,7038
0.006022300024942033,syn_dos,1113,1.0,2689977,25,1113,0,0.005205519270517257,2617348,2682349,2617348,2682349,0,0.0,2689977,0.9965694009084789,1.0,0.03301110161332419,0.0026095516710140654,1.0,0.99,0.9314522599037484,0.0034305990915210484,q99,52.49478668561498,9260,7038
0.006388116507006864,syn_dos,1113,1.0,2688987,26,1113,0,0.00520742579806686,2617348,2682349,2617348,2682349,0,0.0,2688987,0.9962026305952386,1.0,0.03301110161332419,0.0026105099173783625,1.0,0.99,0.9314522599037484,0.00379736940476142,q99_5,68.31547724378152,10250,7038
0.0065296394490582076,syn_dos,1113,1.0,2688604,30,1113,0,0.005208163748575487,2617348,2682349,2617348,2682349,0,0.0,2688604,0.9960607386457728,1.0,0.03301110161332419,0.0026108808217114882,1.0,0.99,0.9314522599037484,0.003939261354227139,q99_9,74.11827248900737,10633,7038
0.4187288362226294,active_wiretap,47739,1.0,1286753,146,47739,0,0.589314706919636,1234999,1300000,1234999,1300000,0,0.0,1286753,0.9971181087230099,0.25,0.3264523667289528,0.4177506562309245,1.0,0.9,0.3754597662156241,0.0028818912769901246,q99,21.51540829265648,3719,923216
0.41895786578777133,active_wiretap,47739,1.0,1286246,161,47739,0,0.5894100830024663,1234999,1300000,1234999,1300000,0,0.0,1286246,0.9967252292184565,0.25,0.3264523667289528,0.417846516482293,1.0,0.9,0.3754597662156241,0.0032747707815434972,q99_5,22.888373269954805,4226,923216
0.41921670985251763,active_wiretap,47739,1.0,1285673,175,47739,0,0.5895179120751061,1234999,1300000,1234999,1300000,0,0.0,1285673,0.9962812056363873,0.25,0.3264523667289528,0.41795490855357603,1.0,0.9,0.3754597662156241,0.003718794363612694,q99_9,24.35467375021399,4799,923216
0.4187288362226294,active_wiretap,47739,1.0,1286753,146,47739,0,0.589314706919636,1234999,1300000,1234999,1300000,0,0.0,1286753,0.9971181087230099,0.5,0.3264523667289528,0.4177506562309245,1.0,0.9,0.3754597662156241,0.0028818912769901246,q99,19.01540829717821,3719,923216
0.41895786578777133,active_wiretap,47739,1.0,1286246,161,47739,0,0.5894100830024663,1234999,1300000,1234999,1300000,0,0.0,1286246,0.9967252292184565,0.5,0.3264523667289528,0.417846516482293,1.0,0.9,0.3754597662156241,0.0032747707815434972,q99_5,20.38837326995633,4226,923216
0.41921806505704506,active_wiretap,47739,1.0,1285670,176,47739,0,0.5895184767290464,1234999,1300000,1234999,1300000,0,0.0,1285670,0.9962788809055911,0.5,0.3264523667289528,0.41795547619931495,1.0,0.9,0.3754597662156241,0.0037211190944088676,q99_9,21.85664623451373,4802,923216
0.4187681371539259,active_wiretap,47739,1.0,1286666,151,47739,0,0.5893310710357608,1234999,1300000,1234999,1300000,0,0.0,1286666,0.9970506915299209,1.0,0.3264523667289528,0.4177671024968754,1.0,0.9,0.3754597662156241,0.0029493084700791647,q99,14.186320392074883,3806,923216
0.41896554528009367,active_wiretap,47739,1.0,1286229,161,47739,0,0.5894132815520096,1234999,1300000,1234999,1300000,0,0.0,1286229,0.9967120557439448,1.0,0.3264523667289528,0.4178497314936557,1.0,0.9,0.3754597662156241,0.003287944256055149,q99_5,15.451834473075195,4243,923216
0.4192270997538949,active_wiretap,47739,1.0,1285650,177,47739,0,0.5895222411162926,1234999,1300000,1234999,1300000,0,0.0,1285650,0.9962633827002834,1.0,0.3264523667289528,0.41795926054364546,1.0,0.9,0.3754597662156241,0.0037366172997166927,q99_9,16.91061214573535,4822,923216
0.41824051085789865,active_wiretap,47739,1.0,1287834,82,47739,0,0.5891114538459722,1234999,1300000,1234999,1300000,0,0.0,1287834,0.9979557867198978,0.25,0.31274147750616266,0.41754641459939845,1.0,0.95,0.33699662916114154,0.002044213280102164,q99,37.62981580992868,2638,923216
0.41840674927993465,active_wiretap,47739,1.0,1287466,85,47739,0,0.5891806306395422,1234999,1300000,1234999,1300000,0,0.0,1287466,0.9976706197422338,0.25,0.31274147750616266,0.41761592124059455,1.0,0.95,0.33699662916114154,0.0023293802577661507,q99_5,39.9936804399845,3006,923216
0.4186660450795234,active_wiretap,47739,1.0,1286892,100,47739,0,0.5892885638382752,1234999,1300000,1234999,1300000,0,0.0,1286892,0.9972258212498992,0.25,0.31274147750616266,0.41772438269984996,1.0,0.95,0.33699662916114154,0.0027741787501007384,q99_9,43.55210573729438,3580,923216
0.41824051085789865,active_wiretap,47739,1.0,1287834,82,47739,0,0.5891114538459722,1234999,1300000,1234999,1300000,0,0.0,1287834,0.9979557867198978,0.5,0.31274147750616266,0.41754641459939845,1.0,0.95,0.33699662916114154,0.002044213280102164,q99,32.630210038932034,2638,923216
0.41840674927993465,active_wiretap,47739,1.0,1287466,85,47739,0,0.5891806306395422,1234999,1300000,1234999,1300000,0,0.0,1287466,0.9976706197422338,0.5,0.31274147750616266,0.41761592124059455,1.0,0.95,0.33699662916114154,0.0023293802577661507,q99_5,34.99368046025245,3006,923216
0.4186660450795234,active_wiretap,47739,1.0,1286892,100,47739,0,0.5892885638382752,1234999,1300000,1234999,1300000,0,0.0,1286892,0.9972258212498992,0.5,0.31274147750616266,0.41772438269984996,1.0,0.95,0.33699662916114154,0.0027741787501007384,q99_9,38.55310819663543,3580,923216
0.41827529444077033,active_wiretap,47739,1.0,1287757,82,47739,0,0.5891259269941921,1234999,1300000,1234999,1300000,0,0.0,1287757,0.9978961186294627,1.0,0.31274147750616266,0.4175609561943995,1.0,0.95,0.33699662916114154,0.002103881370537292,q99,23.244498598013376,2715,923216
0.4184392741885939,active_wiretap,47739,1.0,1287394,89,47739,0,0.5891941671298917,1234999,1300000,1234999,1300000,0,0.0,1287394,0.9976148262031257,1.0,0.31274147750616266,0.41762952307281703,1.0,0.95,0.33699662916114154,0.002385173796874322,q99_5,25.537270660497025,3078,923216
0.41868456620806543,active_wiretap,47739,1.0,1286851,101,47739,0,0.589296274865692,1234999,1300000,1234999,1300000,0,0.0,1286851,0.9971940499290182,1.0,0.31274147750616266,0.4177321321027824,1.0,0.95,0.33699662916114154,0.00280595007098178,q99_9,28.764980442792375,3621,923216
0.4172105554170235,active_wiretap,47739,1.0,1290114,3,47739,0,0.5886832203321742,1234999,1300000,1234999,1300000,0,0.0,1290114,0.9997225821249899,0.25,0.29663158196341866,0.4171162908377874,1.0,0.99,0.268286693692188,0.00027741787501007385,q99,127.343806923498,358,923216
0.417254373696745,active_wiretap,47739,1.0,1290017,7,47739,0,0.5887014263582797,1234999,1300000,1234999,1300000,0,0.0,1290017,0.999647415829247,0.25,0.29663158196341866,0.4171345719135762,1.0,0.99,0.268286693692188,0.0003525841707530268,q99_5,136.63958447803287,455,923216
0.4173311686199681,active_wiretap,47739,1.0,1289847,18,47739,0,0.5887333365430818,1234999,1300000,1234999,1300000,0,0.0,1289847,0.9995156810841305,0.25,0.29663158196341866,0.4171666147777989,1.0,0.99,0.268286693692188,0.0004843189158695423,q99_9,145.35031002027264,625,923216
0.4172105554170235,active_wiretap,47739,1.0,1290114,3,47739,0,0.5886832203321742,1234999,1300000,1234999,1300000,0,0.0,1290114,0.9997225821249899,0.5,0.29663158196341866,0.4171162908377874,1.0,0.99,0.268286693692188,0.00027741787501007385,q99,102.34380692444478,358,923216
0.417254373696745,active_wiretap,47739,1.0,1290017,7,47739,0,0.5887014263582797,1234999,1300000,1234999,1300000,0,0.0,1290017,0.999647415829247,0.5,0.29663158196341866,0.4171345719135762,1.0,0.99,0.268286693692188,0.0003525841707530268,q99_5,111.64247421747147,455,923216
0.4173311686199681,active_wiretap,47739,1.0,1289847,18,47739,0,0.5887333365430818,1234999,1300000,1234999,1300000,0,0.0,1289847,0.9995156810841305,0.5,0.29663158196341866,0.4171666147777989,1.0,0.99,0.268286693692188,0.0004843189158695423,q99_9,120.35365353693338,625,923216
0.41721416929576344,active_wiretap,47739,1.0,1290106,3,47739,0,0.5886847218174943,1234999,1300000,1234999,1300000,0,0.0,1290106,0.9997163828428668,1.0,0.29663158196341866,0.41711779849475134,1.0,0.99,0.268286693692188,0.00028361715713320397,q99,54.2874484570973,366,923216
0.4172905124841441,active_wiretap,47739,1.0,1289937,9,47739,0,0.5887164424849244,1234999,1300000,1234999,1300000,0,0.0,1289937,0.9995854230080157,1.0,0.29663158196341866,0.41714965029530265,1.0,0.99,0.268286693692188,0.0004145769919843282,q99_5,66.98550292717596,535,923216
0.41743009855047325,active_wiretap,47739,1.0,1289628,22,47739,0,0.5887744494684413,1234999,1300000,1234999,1300000,0,0.0,1289628,0.9993459757360098,1.0,0.29663158196341866,0.41720790078288394,1.0,0.99,0.268286693692188,0.00065402426399023,q99_9,76.93229346052408,844,923216
0.36130739121169714,ssdp_flood,10324,1.0,2562604,263,10324,0,0.5290899428352175,2548441,2613442,2548441,2613442,0,0.0,2562604,0.9960908180284926,0.25,0.996838686009678,0.3597024442507736,1.0,0.9,0.9988161201643976,0.003909181971507323,q99,38.830362808122906,10057,1439604
0.3626091496947485,ssdp_flood,10324,1.0,2557381,364,10324,0,0.5295982462533033,2548441,2613442,2548441,2613442,0,0.0,2557381,0.9940606243885223,0.25,0.996838686009678,0.36017248000680513,1.0,0.9,0.9988161201643976,0.005939375611477765,q99_5,53.88062162558871,15280,1439604
0.3660991983331111,ssdp_flood,10324,1.0,2543378,628,10324,0,0.5309658528237267,2548441,2613442,2548441,2613442,0,0.0,2543378,0.9886176219875064,0.25,0.996838686009678,0.36143874112411256,1.0,0.9,0.9988161201643976,0.011382378012493678,q99_9,90.02189552577788,29283,1439604
0.361313372870436,ssdp_flood,10324,1.0,2562580,270,10324,0,0.5290922762886022,2548441,2613442,2548441,2613442,0,0.0,2562580,0.9960814891662757,0.5,0.996838686009678,0.35970460128769693,1.0,0.9,0.9988161201643976,0.003918510833724303,q99,36.396861205728065,10081,1439604
0.3626089004589677,ssdp_flood,10324,1.0,2557382,364,10324,0,0.5295981488396219,2548441,2613442,2548441,2613442,0,0.0,2557382,0.9940610130911146,0.5,0.996838686009678,0.3601723898957865,1.0,0.9,0.9988161201643976,0.005938986908885392,q99_5,51.38062162558871,15279,1439604
0.3660991983331111,ssdp_flood,10324,1.0,2543378,628,10324,0,0.5309658528237267,2548441,2613442,2548441,2613442,0,0.0,2543378,0.9886176219875064,0.5,0.996838686009678,0.36143874112411256,1.0,0.9,0.9988161201643976,0.011382378012493678,q99_9,87.52189552577788,29283,1439604
0.361328576253064,ssdp_flood,10324,1.0,2562519,272,10324,0,0.5290982072419289,2548441,2613442,2548441,2613442,0,0.0,2562519,0.9960577783081409,1.0,0.996838686009678,0.3597100838729844,1.0,0.9,0.9988161201643976,0.003942221691859129,q99,31.6323784489869,10142,1439604
0.36260790351584454,ssdp_flood,10324,1.0,2557386,364,10324,0,0.5295977591852545,2548441,2613442,2548441,2613442,0,0.0,2557386,0.9940625679014841,1.0,0.996838686009678,0.36017202945216276,1.0,0.9,0.9988161201643976,0.0059374320985158945,q99_5,46.38062162679583,15275,1439604
0.3660991983331111,ssdp_flood,10324,1.0,2543378,628,10324,0,0.5309658528237267,2548441,2613442,2548441,2613442,0,0.0,2543378,0.9886176219875064,1.0,0.996838686009678,0.36143874112411256,1.0,0.9,0.9988161201643976,0.011382378012493678,q99_9,82.52189552577825,29283,1439604
0.3606229897576556,ssdp_flood,10324,1.0,2565350,123,10324,0,0.5288230927101888,2548441,2613442,2548441,2613442,0,0.0,2565350,0.9971581953471522,0.25,0.9951954728136548,0.3594558139743927,1.0,0.95,0.9983732428112124,0.0028418046528477714,q99,63.96956563190552,7311,1439604
0.3612014660048626,ssdp_flood,10324,1.0,2563029,141,10324,0,0.529048624674008,2548441,2613442,2548441,2613442,0,0.0,2563029,0.9962560166302518,0.25,0.9951954728136548,0.3596642510067748,1.0,0.95,0.9983732428112124,0.0037439833697482877,q99_5,82.9396751342623,9632,1439604
0.3640759022646809,ssdp_flood,10324,1.0,2551496,329,10324,0,0.530172147110209,2548441,2613442,2548441,2613442,0,0.0,2551496,0.9917731096324001,0.25,0.9951954728136548,0.3607035654330886,1.0,0.95,0.9983732428112124,0.008226890367599929,q99_9,149.03671426090148,21165,1439604
0.3606229897576556,ssdp_flood,10324,1.0,2565350,123,10324,0,0.5288230927101888,2548441,2613442,2548441,2613442,0,0.0,2565350,0.9971581953471522,0.5,0.9951954728136548,0.3594558139743927,1.0,0.95,0.9983732428112124,0.0028418046528477714,q99,58.96956563554875,7311,1439604
0.36120221371220496,ssdp_flood,10324,1.0,2563026,143,10324,0,0.5290489163090011,2548441,2613442,2548441,2613442,0,0.0,2563026,0.9962548505224746,0.5,0.9951954728136548,0.35966452057772014,1.0,0.95,0.9983732428112124,0.0037451494775254104,q99_5,77.98714255905963,9635,1439604
0.3640759022646809,ssdp_flood,10324,1.0,2551496,329,10324,0,0.530172147110209,2548441,2613442,2548441,2613442,0,0.0,2551496,0.9917731096324001,0.5,0.9951954728136548,0.3607035654330886,1.0,0.95,0.9983732428112124,0.008226890367599929,q99_9,144.03671426090145,21165,1439604
0.36066062436055446,ssdp_flood,10324,1.0,2565199,120,10324,0,0.5288377595576524,2548441,2613442,2548441,2613442,0,0.0,2565199,0.9970995012557037,1.0,0.9951954728136548,0.35946936715738576,1.0,0.95,0.9983732428112124,0.0029004987442962753,q99,50.07817959581412,7462,1439604
0.36121342932234035,ssdp_flood,10324,1.0,2562981,146,10324,0,0.529053290872478,2548441,2613442,2548441,2613442,0,0.0,2562981,0.9962373589058178,1.0,0.9951954728136548,0.35966856419039195,1.0,0.95,0.9983732428112124,0.0037626410941822494,q99_5,68.31428158076888,9680,1439604
0.3640759022646809,ssdp_flood,10324,1.0,2551496,329,10324,0,0.530172147110209,2548441,2613442,2548441,2613442,0,0.0,2551496,0.9917731096324001,1.0,0.9951954728136548,0.3607035654330886,1.0,0.95,0.9983732428112124,0.008226890367599929,q99_9,134.03671426296975,21165,1439604
0.35971851310917896,ssdp_flood,10324,1.0,2568979,34,10324,0,0.5284708472745153,2548441,2613442,2548441,2613442,0,0.0,2568979,0.9985687970548782,0.25,0.9920306369183396,0.3591303959528841,1.0,0.99,0.9975253862360696,0.001431202945121802,q99,228.51901839774214,3682,1439604
0.3602112522477952,ssdp_flood,10324,1.0,2567002,31,10324,0,0.5286626846926579,2548441,2613442,2548441,2613442,0,0.0,2567002,0.9978003320297544,0.25,0.9920306369183396,0.3593076034928316,1.0,0.99,0.9975253862360696,0.002199667970245594,q99_5,266.47755418313506,5659,1439604
0.36087596407515454,ssdp_flood,10324,1.0,2564335,29,10324,0,0.5289216967699162,2548441,2613442,2548441,2613442,0,0.0,2564335,0.9967636622158924,0.25,0.9920306369183396,0.35954693615462174,1.0,0.99,0.9975253862360696,0.0032363377841075837,q99_9,412.82415478720395,8326,1439604
0.35971851310917896,ssdp_flood,10324,1.0,2568979,34,10324,0,0.5284708472745153,2548441,2613442,2548441,2613442,0,0.0,2568979,0.9985687970548782,0.5,0.9920306369183396,0.3591303959528841,1.0,0.99,0.9975253862360696,0.001431202945121802,q99,203.51901839775053,3682,1439604
0.3602112522477952,ssdp_flood,10324,1.0,2567002,31,10324,0,0.5286626846926579,2548441,2613442,2548441,2613442,0,0.0,2567002,0.9978003320297544,0.5,0.9920306369183396,0.3593076034928316,1.0,0.99,0.9975253862360696,0.002199667970245594,q99_5,241.47755418314546,5659,1439604
0.36087596407515454,ssdp_flood,10324,1.0,2564335,29,10324,0,0.5289216967699162,2548441,2613442,2548441,2613442,0,0.0,2564335,0.9967636622158924,0.5,0.9920306369183396,0.35954693615462174,1.0,0.99,0.9975253862360696,0.0032363377841075837,q99_9,387.8241547872095,8326,1439604
0.35971851310917896,ssdp_flood,10324,1.0,2568979,34,10324,0,0.5284708472745153,2548441,2613442,2548441,2613442,0,0.0,2568979,0.9985687970548782,1.0,0.9920306369183396,0.3591303959528841,1.0,0.99,0.9975253862360696,0.001431202945121802,q99,153.54809448535548,3682,1439604
0.3602112522477952,ssdp_flood,10324,1.0,2567002,31,10324,0,0.5286626846926579,2548441,2613442,2548441,2613442,0,0.0,2567002,0.9978003320297544,1.0,0.9920306369183396,0.3593076034928316,1.0,0.99,0.9975253862360696,0.002199667970245594,q99_5,191.51388063398798,5659,1439604
0.36087596407515454,ssdp_flood,10324,1.0,2564335,29,10324,0,0.5289216967699162,2548441,2613442,2548441,2613442,0,0.0,2564335,0.9967636622158924,1.0,0.9920306369183396,0.35954693615462174,1.0,0.99,0.9975253862360696,0.0032363377841075837,q99_9,337.8432150440068,8326,1439604
0.04276231619174213,video_injection,17141,1.0,2304454,13,17141,0,0.08169034514308303,2066049,2131050,2066049,2131050,0,0.0,2304454,0.9998060654232004,0.25,0.046088509581030536,0.04258454568909322,1.0,0.9,0.5814735041542547,0.0001939345767996109,q99,12.029732047784863,447,102499
0.04281340865664202,video_injection,17141,1.0,2304331,16,17141,0,0.08169434936590618,2066049,2131050,2066049,2131050,0,0.0,2304331,0.999752700875222,0.25,0.046088509581030536,0.04258672195377322,1.0,0.9,0.5814735041542547,0.00024729912477802735,q99_5,12.508231455809044,570,102499
0.04293013209271413,video_injection,17141,1.0,2304050,20,17141,0,0.08170349869751395,2066049,2131050,2066049,2131050,0,0.0,2304050,0.9996307867452875,0.25,0.046088509581030536,0.04259169458008127,1.0,0.9,0.5814735041542547,0.0003692132547124584,q99_9,13.397664890443712,851,102499
0.04276231619174213,video_injection,17141,1.0,2304454,13,17141,0,0.08169034514308303,2066049,2131050,2066049,2131050,0,0.0,2304454,0.9998060654232004,0.5,0.046088509581030536,0.04258454568909322,1.0,0.9,0.5814735041542547,0.0001939345767996109,q99,9.529732047784863,447,102499
0.042815485586109495,video_injection,17141,1.0,2304326,16,17141,0,0.08169451214749471,2066049,2131050,2066049,2131050,0,0.0,2304326,0.9997505315846538,0.5,0.046088509581030536,0.042586810424521934,1.0,0.9,0.5814735041542547,0.00024946841534625563,q99_5,10.014505949635394,575,102499
0.04293013209271413,video_injection,17141,1.0,2304050,20,17141,0,0.08170349869751395,2066049,2131050,2066049,2131050,0,0.0,2304050,0.9996307867452875,0.5,0.046088509581030536,0.04259169458008127,1.0,0.9,0.5814735041542547,0.0003692132547124584,q99_9,10.897664890443712,851,102499
0.042762731577635625,video_injection,17141,1.0,2304453,13,17141,0,0.08169037769615745,2066049,2131050,2066049,2131050,0,0.0,2304453,0.9998056315650867,1.0,0.046088509581030536,0.0425845633814052,1.0,0.9,0.5814735041542547,0.00019436843491325658,q99,4.530561569192922,448,102499
0.042819639445044445,video_injection,17141,1.0,2304316,19,17141,0,0.08169483771261787,2066049,2131050,2066049,2131050,0,0.0,2304316,0.9997461930035173,1.0,0.046088509581030536,0.04258698736712211,1.0,0.9,0.5814735041542547,0.0002538069964827123,q99_5,5.029473099289394,585,102499
0.042960870648832764,video_injection,17141,1.0,2303976,18,17141,0,0.08170590847095267,2066049,2131050,2066049,2131050,0,0.0,2303976,0.9995986812448777,1.0,0.046088509581030536,0.0425930042905079,1.0,0.9,0.5814735041542547,0.00040131875512223737,q99_9,6.161407617943563,925,102499
0.04268671595912603,video_injection,17141,1.0,2304636,10,17141,0,0.0816844209155598,2066049,2131050,2066049,2131050,0,0.0,2304636,0.9998850275998838,0.25,0.04649508087872466,0.042581325933111355,1.0,0.95,0.582911854090915,0.00011497240011610043,q99,23.154286035372344,265,102499
0.042719116058818646,video_injection,17141,1.0,2304558,11,17141,0,0.08168695976499428,2066049,2131050,2066049,2131050,0,0.0,2304558,0.9998511866670196,0.25,0.04649508087872466,0.042582705768911995,1.0,0.95,0.582911854090915,0.00014881333298046208,q99_5,23.736397597767535,343,102499
0.04278848550303232,video_injection,17141,1.0,2304391,15,17141,0,0.08169239603744179,2066049,2131050,2066049,2131050,0,0.0,2304391,0.9997787323620407,0.25,0.04649508087872466,0.04258566033345936,1.0,0.95,0.582911854090915,0.00022126763795928762,q99_9,24.67857785879634,510,102499
0.04268754673091302,video_injection,17141,1.0,2304634,10,17141,0,0.08168448601229183,2066049,2131050,2066049,2131050,0,0.0,2304634,0.9998841598836566,0.5,0.04649508087872466,0.04258136131239944,1.0,0.95,0.582911854090915,0.00011584011634339175,q99,18.170497936085297,267,102499
0.04271953144471214,video_injection,17141,1.0,2304557,11,17141,0,0.08168699231537065,2066049,2131050,2066049,2131050,0,0.0,2304557,0.9998507528089059,0.5,0.04649508087872466,0.04258272345969516,1.0,0.95,0.582911854090915,0.00014924719109410772,q99_5,18.74896205528477,344,102499
0.04281008556949406,video_injection,17141,1.0,2304339,13,17141,0,0.08169408891671386,2066049,2131050,2066049,2131050,0,0.0,2304339,0.9997561717401311,0.5,0.04649508087872466,0.04258658040133985,1.0,0.95,0.582911854090915,0.00024382825986886205,q99_9,19.911330562453387,562,102499
0.04269086981806098,video_injection,17141,1.0,2304626,10,17141,0,0.08168474640025757,2066049,2131050,2066049,2131050,0,0.0,2304626,0.9998806890187475,1.0,0.04649508087872466,0.042581502830139686,1.0,0.95,0.582911854090915,0.00011931098125255705,q99,8.237844464095568,275,102499
0.04272368530364709,video_injection,17141,1.0,2304547,12,17141,0,0.08168731782056109,2066049,2131050,2066049,2131050,0,0.0,2304547,0.9998464142277694,1.0,0.04649508087872466,0.04258290036833529,1.0,0.95,0.582911854090915,0.00015358577223056435,q99_5,8.809893638766244,354,102499
0.04294923984381491,video_injection,17141,1.0,2304004,10,17141,0,0.08170499664806961,2066049,2131050,2066049,2131050,0,0.0,2304004,0.9996108292720598,1.0,0.04649508087872466,0.04259250871492784,1.0,0.95,0.582911854090915,0.0003891707279401588,q99_9,12.116028072992554,897,102499
0.04257663869734984,video_injection,17141,1.0,2304901,1,17141,0,0.08167579651611478,2066049,2131050,2066049,2131050,0,0.0,2304901,1.0,0.25,0.03467203596879954,0.04257663869734984,1.0,0.99,0.4240288953974544,0.0,q99,107.77975700273359,0,102499
0.0425799617844978,video_injection,17141,1.0,2304893,2,17141,0,0.08167605684868387,2066049,2131050,2066049,2131050,0,0.0,2304893,0.9999965291350909,0.25,0.03467203596879954,0.04257678018370087,1.0,0.99,0.4240288953974544,3.470864909165296e-06,q99_5,109.6785870397356,8,102499
